d_o_mm,n_orf,PF_tau,PF_gain,Cd0,CdInf,p_exp,Lori_mm,hA_W_perK,Dp_mm,d_w_mm,D_m_mm,n_turn,mu_ref,f1,f2,pen,pen_dP,pen_Qcap,pen_cav,pen_T,pen_mu,x10_max_damperli,a10abs_max_damperli,dP95_worst,Qcap95_worst,cav_pct_worst,T_end_worst,mu_end_worst,PF_p95_worst,Q_q50_worst,Q_q95_worst,dP_orf_q50_worst,dP_orf_q95_worst,T_oil_end_worst,T_steel_end_worst,energy_tot_sum,E_orifice_sum,E_struct_sum,E_ratio,P_mech_sum
2.72665059302808,5,0.114406564272498,1.01761839066134,0.502461127415262,0.83842799907861,1.18112995692255,146.407526932104,566.063061963469,162.785954583585,12.8048961678932,94.7560818855034,8,1.23048061399186,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4735638710814,1.00719095812608,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4735638710814,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.72884041656164,5,0.118671092729409,1.01944113125899,0.50171917015293,0.827518108516489,1.19879475470237,153.100236334895,642.974065006295,163.224694087092,12.1542120900267,95.1974817521929,6,1.22121948324967,3.99339215449087,0.00393763065201366,0,0,0,0,0,0,0.0919017529503669,5.96652726214662,12476971.4327201,0.0688040321194398,0,38.45182552202,1.00747562904003,1728692.61824367,0.00211259136469206,0.00269695354412411,7743235.28425211,12476971.4327201,38.45182552202,0,26645379.4410511,21059308.6437551,5586070.79729606,3.76996808811461,0
2.73166555636214,5,0.116469015229839,1.00465180053306,0.50132514814974,0.839427827911239,1.18921317623172,151.823461081508,579.569213391603,162.306604240611,12.9935332005857,92.5493620388285,8,1.22450452549511,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4735638710814,1.00719095812608,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4735638710814,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.73234459683052,5,0.112625635450805,1.02190661745125,0.503073494741406,0.839184139642977,1.18597953361256,144.74409836607,564.270024348134,163.158475705308,13.0293532782662,96.3670298420017,8,1.22397410192954,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4735638710814,1.00719095812608,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4735638710814,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.7331156291045,5,0.11703318783978,1.01062278794346,0.50120456980972,0.839753577147227,1.17993530561542,145.975264706323,558.335223881937,163.734619022161,12.9186164241181,94.5337328978551,8,1.22616106692078,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4832641940892,1.00706395512494,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4832641940892,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.73353499847504,5,0.115117164787175,1.018535194879,0.503460298554939,0.838562414673744,1.2007709446035,146.450653416293,575.556314592656,162.664438132869,12.7733558366101,94.5566164901742,8,1.22690753979272,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4735638710814,1.00719095812608,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4735638710814,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.73637046194737,5,0.108846464624773,1.01134528979676,0.503434795650871,0.839096916796602,1.20115042415227,145.6897387437,559.80952930224,163.085205606643,12.8355917588217,94.1552320916061,8,1.2313020954407,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4832641940892,1.00706395512494,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4832641940892,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.74120363856322,5,0.115422435332274,1.01201131972161,0.503327700718526,0.839328305071397,1.19829957947926,148.976768875199,570.701949833811,162.808124140531,12.8678326693785,94.1212798730271,8,1.22512508453181,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4735638710814,1.00719095812608,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4735638710814,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.74237975605638,5,0.115067348464745,1.02380271555364,0.503038326410808,0.83801301663867,1.18864753684579,147.421701052056,583.537162990356,162.889604568055,13.1379473310094,94.3594645490464,8,1.23095367278718,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4735638710814,1.00719095812608,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4735638710814,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.71920671379052,5,0.115630285339735,1.01622616414056,0.502976410034581,0.839495030028014,1.18320909450149,150.761910186585,558.713374962985,163.473603008572,13.0175652368108,95.7067108053831,8,1.22767828041672,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4832641940892,1.00706395512494,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4832641940892,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.71962117821288,5,0.115465491790858,1.07376546118749,0.503154900774832,0.837993659770468,1.18755012404003,145.599801912692,580.00305976706,163.444999951148,12.8667116321271,96.0715593996433,8,1.22900339544721,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4735638710814,1.00719095812608,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4735638710814,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.72409155169521,5,0.11528943419169,1.08434016454974,0.503016004131861,0.836425229021898,1.18281849528775,146.258666133224,565.437335304768,163.255402620523,12.8311220585014,96.2052399016679,8,1.22946916185383,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4735638710814,1.00719095812608,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4735638710814,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.72463330441282,5,0.112826436066833,1.02208031741072,0.503056110564409,0.839224614099991,1.18594140745237,144.983236035886,554.726216040441,163.164357319746,13.0692149864047,96.3353523862313,8,1.22882190059429,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4832641940892,1.00706395512494,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4832641940892,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.72473103694863,5,0.114094934496385,1.01970140161708,0.503106036489769,0.838059517166595,1.19776188168225,145.466723442832,550.555895758999,163.65890281975,12.9448246759148,96.0368662776181,8,1.23603881151733,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4832641940892,1.00706395512494,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4832641940892,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.72621405230799,5,0.11500848291264,1.01575834440534,0.501678919188241,0.84069228698966,1.18290994921095,148.049505822853,576.423578920256,163.193610478282,12.8303856989643,96.366675213841,8,1.23444235185669,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4735638710814,1.00719095812608,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4735638710814,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.72637841667013,5,0.114727107732194,1.01578806054013,0.502580020370946,0.838752982844086,1.18158320942609,146.536193041909,555.607728108141,163.467548490124,12.9666707783298,95.8006556483934,8,1.23078808530432,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4832641940892,1.00706395512494,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4832641940892,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.72726357937753,5,0.11562164671289,1.05725166363596,0.502991673022773,0.837019589956697,1.19320600214051,146.786836500828,585.811930431174,163.173461132577,12.9562019892075,95.7905003073777,8,1.22651744546995,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4735638710814,1.00719095812608,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4735638710814,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.73167913108025,5,0.118194433808209,0.998156508403753,0.5004028000995,0.840026757171263,1.19550071820794,149.891088483042,574.372270271682,162.815776058868,13.2114150273074,93.4622829958802,8,1.22305876439154,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4735638710814,1.00719095812608,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4735638710814,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
2.73136424197218,5,0.117358026153281,1.04412655480972,0.50245445962663,0.829330095169452,1.19862379891997,148.984301897751,642.694392732559,162.767111215534,12.1795661514247,94.7794800151479,6,1.22422877970774,3.99339215449087,0.00393763065201366,0,0,0,0,0,0,0.0919017529503669,5.96652726214662,12476971.4327201,0.0688040321194398,0,38.45182552202,1.00747562904003,1728692.61824367,0.00211259136469206,0.00269695354412411,7743235.28425211,12476971.4327201,38.45182552202,0,26645379.4410511,21059308.6437551,5586070.79729606,3.76996808811461,0
2.73327757183233,5,0.114575270308261,1.0221833659275,0.50305339536894,0.838686554992612,1.18759974630902,145.879995530541,569.104378113635,163.090233280239,13.1232545759837,96.052937583346,8,1.22465167269183,3.99400865988968,0.00393474435093986,0,0,0,0,0,0,0.0919140637939375,5.96465940502426,12433901.1196372,0.0679049212355595,0,38.4735638710814,1.00719095812608,1735333.17460808,0.00211254185620884,0.00269377934908397,7735991.26888097,12433901.1196372,38.4735638710814,0,26632678.8352177,21050334.7587257,5582344.07649197,3.77087733580802,0
