d_o_mm,n_orf,PF_tau,PF_gain,Cd0,CdInf,p_exp,Lori_mm,hA_W_perK,Dp_mm,d_w_mm,D_m_mm,n_turn,mu_ref,f1,f2,pen,pen_dP,pen_Qcap,pen_cav,pen_T,pen_mu,x10_max_damperli,a10abs_max_damperli,dP95_worst,Qcap95_worst,cav_pct_worst,T_end_worst,mu_end_worst,PF_p95_worst,Q_q50_worst,Q_q95_worst,dP_orf_q50_worst,dP_orf_q95_worst,T_oil_end_worst,T_steel_end_worst,energy_tot_sum,E_orifice_sum,E_struct_sum,E_ratio,P_mech_sum
2,6,0.12,2.13861335736052,0.588912717030077,0.875258971948585,1.46073444756162,177.652873807792,547.609420270011,195,14.4186522338493,117.274557059243,11,1.57731351753804,4.12830329810623,0.00255635408284439,0,0,0,0,0,0,0.0669320322976824,7.78884135243455,33876119.9923886,0.125044344324938,0,73.7870744061486,0.848548243919672,9961084.55396447,0.003036399646188,0.00318165718561945,30913642.7246532,33876119.9923886,73.7870744061486,0,166671982.320927,150973989.718154,15697992.6027732,9.61740736783653,0
2.07938239807023,5,0.119612865620678,2.02186027154947,0.562965082285852,0.878457195934432,1.19686176458584,152.158185008053,580.535975229685,194.699886614328,14.8060823351552,113.942227315815,12,1.29081409290411,3.61739319972544,0.00272544072218033,0,0,0,0,0,0,0.0669330414362278,6.17767004388023,44418198.959953,0.138794855117804,0,69.9707243778758,0.724513305402753,7814813.03976441,0.00304995406032022,0.00324459167980548,39453298.7396274,44418198.959953,69.9707243778758,0,145650325.550012,131430260.117622,14220065.4323903,9.24259179695834,0
