d_o_mm,n_orf,PF_tau,PF_gain,Cd0,CdInf,p_exp,Lori_mm,hA_W_perK,Dp_mm,d_w_mm,D_m_mm,n_turn,mu_ref,A_o,Qcap_big
2.92471614922176,6,1.02134949141061,0.853138212371675,0.558966229857481,0.905755447750987,0.901617961504903,128.358811357188,638.604842272919,156.720868405229,10.0561091515213,96.350413921796,8,0.95841638213041,4.0309608300602e-05,0.0560047764214858
