d_o_mm,n_orf,g_lo,g_mid,g_hi,PF_tau,PF_gain,f1,f2,pen,pen_dP,pen_Qcap,pen_cav,pen_T,pen_mu,x10_max_damperli,a10abs_max_damperli,dP95_worst,Qcap95_worst,cav_pct_worst,T_end_worst,mu_end_worst,PF_p95_worst,Q_q50_worst,Q_q95_worst,dP_orf_q50_worst,dP_orf_q95_worst,T_oil_end_worst,T_steel_end_worst,energy_tot_sum,E_orifice_sum,E_struct_sum,E_ratio,P_mech_sum
3.3,5,3.75,3.85,1.6,0.97,0.84,4.99975947665829,0.00450130259383812,0,0,0,0,0,0,0.109596169510647,8.13387925767666,1568281.65175687,0.0305556355472278,0,56.2657097164861,0.503442643886272,2967579.5244837,0.00129831933571486,0.00160352084070646,1033045.82104307,1568281.65175687,56.2657097164861,0,36169896.9400454,3694233.40260137,32475663.537444,0.113753900619828,0
3.27848404943775,6,3.9,3.92513395116144,1.65,0.972786464642366,0.896330635438666,5.01456940082075,0.00443572576351335,0,0,0,0,0,0,0.109518043522243,8.35658556275959,1065897.54239398,0.0251339931993847,0,54.9815641592369,0.510332448630735,2983516.31085328,0.00129544232525331,0.00158279994574858,716648.66320724,1065897.54239398,54.9815641592369,0,35733855.417084,2631467.75884257,33102387.6582414,0.0794948021880054,0
